,word,count_1,count_2,count_3,count_4,sum
20864,relieve,144.0,0.0,0.0,14.0,158.0
20865,relieved,47.0,0.0,0.0,36.0,83.0
20866,relieves,13.0,0.0,0.0,0.0,13.0
20867,relieving,18.0,0.0,0.0,6.0,24.0
20868,religion,103.0,42.0,0.0,204.0,349.0
20869,religious,167.0,104.0,0.0,370.0,641.0
20870,relinquish,23.0,0.0,0.0,8.0,31.0
20871,relinquished,12.0,0.0,0.0,6.0,18.0
20872,relish,13.0,0.0,0.0,15.0,28.0
20873,reload,49.0,0.0,0.0,0.0,49.0
20874,relocate,71.0,0.0,0.0,13.0,84.0
20875,relocated,47.0,0.0,0.0,25.0,72.0
20876,relocating,46.0,0.0,0.0,5.0,51.0
20877,relocation,87.0,0.0,0.0,15.0,102.0
20878,relook,18.0,0.0,0.0,0.0,18.0
20879,reluctance,87.0,0.0,0.0,24.0,111.0
20880,reluctant,198.0,15.0,0.0,125.0,338.0
20881,reluctantly,26.0,0.0,0.0,22.0,48.0
20882,rely,295.0,15.0,156.0,120.0,586.0
20883,relying,105.0,11.0,36.0,40.0,192.0
20884,rem,23.0,0.0,41.0,0.0,64.0
20885,remain,2959.0,144.0,597.0,949.0,4649.0
20886,remainder,388.0,0.0,81.0,25.0,494.0
20887,remained,400.0,35.0,46.0,247.0,728.0
20888,remaining,985.0,41.0,411.0,271.0,1708.0
20889,remand,29.0,0.0,0.0,0.0,29.0
20890,remanded,12.0,0.0,0.0,1.0,13.0
20891,remandell,20.0,0.0,0.0,0.0,20.0
20892,remark,334.0,16.0,113.0,211.0,674.0
20893,remarkable,89.0,19.0,63.0,127.0,298.0
20894,remarkably,25.0,14.0,39.0,53.0,131.0
20895,remarked,28.0,0.0,0.0,15.0,43.0
20896,rematch,10.0,0.0,0.0,18.0,28.0
20897,remedial,47.0,0.0,0.0,6.0,53.0
20898,remediate,11.0,0.0,0.0,0.0,11.0
20899,remediation,116.0,0.0,0.0,2.0,118.0
20900,remedied,20.0,0.0,0.0,1.0,21.0
20901,remedies,188.0,0.0,0.0,39.0,227.0
20902,remedy,190.0,0.0,15.0,44.0,249.0
20903,remember,1361.0,301.0,33.0,448.0,2143.0
20904,remembered,54.0,15.0,12.0,98.0,179.0
20905,remembering,30.0,0.0,0.0,33.0,63.0
20906,remind,259.0,26.0,0.0,96.0,381.0
20907,reminded,111.0,28.0,0.0,75.0,214.0
20908,reminder,655.0,39.0,0.0,62.0,756.0
20909,reminding,25.0,0.0,0.0,14.0,39.0
20910,reminiscent,21.0,0.0,32.0,24.0,77.0
20911,remiss,11.0,0.0,0.0,2.0,13.0
20912,remit,59.0,0.0,0.0,0.0,59.0
20913,remittance,11.0,0.0,0.0,0.0,11.0
20914,remodeling,10.0,0.0,0.0,8.0,18.0
20915,remorse,15.0,10.0,0.0,13.0,38.0
20916,remote,317.0,0.0,90.0,83.0,490.0
20917,remotely,42.0,0.0,0.0,17.0,59.0
20918,removable,14.0,0.0,0.0,5.0,19.0
20919,removal,207.0,0.0,92.0,30.0,329.0
20920,remove,970.0,31.0,162.0,184.0,1347.0
20921,removed,808.0,35.0,230.0,145.0,1218.0
20922,removes,57.0,0.0,65.0,8.0,130.0
20923,removing,205.0,12.0,130.0,44.0,391.0
20924,remuneration,35.0,0.0,0.0,3.0,38.0
20925,renaissance,63.0,0.0,0.0,17.0,80.0
20926,rename,11.0,0.0,0.0,7.0,18.0
20927,renamed,50.0,0.0,0.0,22.0,72.0
20928,renata,13.0,0.0,0.0,0.0,13.0
20929,render,51.0,0.0,48.0,9.0,108.0
20930,rendered,51.0,0.0,30.0,15.0,96.0
20931,rendering,11.0,0.0,30.0,28.0,69.0
20932,rene,16.0,0.0,0.0,0.0,16.0
20933,renee,62.0,0.0,0.0,0.0,62.0
20934,renege,10.0,0.0,0.0,1.0,11.0
20935,reneged,22.0,0.0,0.0,1.0,23.0
20936,reneging,11.0,0.0,0.0,0.0,11.0
20937,renegotiate,369.0,0.0,0.0,4.0,373.0
20938,renegotiated,157.0,0.0,0.0,0.0,157.0
20939,renegotiating,135.0,0.0,0.0,0.0,135.0
20940,renegotiation,336.0,0.0,0.0,0.0,336.0
20941,renew,248.0,0.0,0.0,18.0,266.0
20942,renewable,996.0,0.0,0.0,1.0,997.0
20943,renewables,140.0,0.0,0.0,0.0,140.0
20944,renewal,168.0,0.0,10.0,32.0,210.0
20945,renewed,187.0,15.0,0.0,43.0,245.0
20946,renewing,18.0,0.0,0.0,6.0,24.0
20947,reno,130.0,14.0,0.0,1.0,145.0
20948,renotahoe,90.0,0.0,0.0,0.0,90.0
20949,renovated,128.0,0.0,0.0,13.0,141.0
20950,renovation,41.0,0.0,0.0,32.0,73.0
20951,renowned,55.0,0.0,0.0,33.0,88.0
20952,rent,444.0,0.0,48.0,98.0,590.0
20953,rentacar,10.0,0.0,0.0,0.0,10.0
20954,rental,718.0,0.0,0.0,68.0,786.0
20955,rented,45.0,0.0,0.0,25.0,70.0
20956,renter,27.0,0.0,0.0,2.0,29.0
20957,renting,46.0,0.0,0.0,12.0,58.0
20958,rentroll,30.0,0.0,0.0,0.0,30.0
20959,reoccur,11.0,0.0,0.0,0.0,11.0
20960,reopen,95.0,0.0,0.0,11.0,106.0
20961,reopened,40.0,0.0,0.0,23.0,63.0
20962,reopening,52.0,0.0,0.0,6.0,58.0
20963,reorder,17.0,0.0,0.0,0.0,17.0
20964,reorg,41.0,0.0,0.0,0.0,41.0
20965,reorganization,333.0,0.0,19.0,15.0,367.0
20966,reorganize,36.0,0.0,0.0,8.0,44.0
20967,reorganized,79.0,0.0,0.0,4.0,83.0
20968,reorganizes,14.0,0.0,0.0,0.0,14.0
20969,reorganizing,17.0,0.0,0.0,0.0,17.0
20970,rep,1172.0,289.0,164.0,12.0,1637.0
20971,repaid,196.0,0.0,0.0,5.0,201.0
20972,repair,402.0,0.0,25.0,114.0,541.0
20973,repaired,30.0,0.0,0.0,20.0,50.0
20974,repairing,10.0,0.0,0.0,13.0,23.0
20975,repath,18.0,0.0,0.0,0.0,18.0
20976,repay,462.0,0.0,0.0,13.0,475.0
20977,repaying,39.0,0.0,0.0,4.0,43.0
20978,repayment,228.0,0.0,0.0,2.0,230.0
20979,repeal,119.0,0.0,0.0,13.0,132.0
20980,repealed,25.0,0.0,0.0,2.0,27.0
20981,repeat,189.0,34.0,154.0,0.0,377.0
20982,repeated,251.0,39.0,271.0,118.0,679.0
20983,repeatedly,300.0,67.0,108.0,195.0,670.0
20984,repeating,67.0,16.0,39.0,22.0,144.0
20985,repent,10.0,0.0,0.0,0.0,10.0
20986,repercussion,38.0,0.0,0.0,13.0,51.0
20987,repetition,12.0,0.0,100.0,10.0,122.0
20988,repetitive,16.0,0.0,24.0,14.0,54.0
20989,replace,719.0,68.0,164.0,191.0,1142.0
20990,replaced,436.0,32.0,243.0,156.0,867.0
20991,replacement,466.0,22.0,68.0,124.0,680.0
20992,replaces,260.0,0.0,42.0,22.0,324.0
20993,replacing,259.0,14.0,131.0,53.0,457.0
20994,replay,70.0,0.0,0.0,89.0,159.0
20995,replaytv,18.0,0.0,0.0,0.0,18.0
20996,replenish,38.0,0.0,0.0,3.0,41.0
20997,replicate,25.0,0.0,35.0,13.0,73.0
20998,replicated,19.0,0.0,53.0,2.0,74.0
20999,replication,28.0,0.0,65.0,0.0,93.0
21000,replied,195.0,21.0,0.0,122.0,338.0
21001,replies,115.0,0.0,0.0,14.0,129.0
21002,reply,1898.0,0.0,0.0,29.0,1927.0
21003,replying,134.0,0.0,0.0,2.0,136.0
21004,replyto,11.0,0.0,0.0,0.0,11.0
21005,repo,11.0,0.0,0.0,0.0,11.0
21006,reponse,29.0,0.0,0.0,0.0,29.0
21007,report,13880.0,674.0,1087.0,0.0,15641.0
21008,reportable,19.0,0.0,0.0,0.0,19.0
21009,reportdoc,25.0,0.0,0.0,0.0,25.0
21010,reported,2582.0,223.0,609.0,604.0,4018.0
21011,reportedly,333.0,33.0,0.0,100.0,466.0
21012,reporting,1867.0,116.0,14.0,155.0,2152.0
21013,repository,50.0,0.0,48.0,2.0,100.0
21014,repower,25.0,0.0,0.0,0.0,25.0
21015,represent,1514.0,58.0,2225.0,365.0,4162.0
21016,representation,297.0,10.0,3739.0,60.0,4106.0
21017,representative,997.0,58.0,147.0,110.0,1312.0
21018,representatives,1071.0,43.0,13.0,82.0,1209.0
21019,represented,327.0,32.0,1048.0,133.0,1540.0
21020,representing,600.0,25.0,614.0,98.0,1337.0
21021,reprieve,45.0,0.0,0.0,8.0,53.0
21022,reprimand,10.0,0.0,0.0,3.0,13.0
21023,reprint,37.0,0.0,0.0,19.0,56.0
21024,reprisal,15.0,0.0,0.0,20.0,35.0
21025,reproduced,65.0,0.0,50.0,2.0,117.0
21026,reproduction,110.0,0.0,30.0,10.0,150.0
21027,reproductive,12.0,11.0,0.0,17.0,40.0
21028,repsol,24.0,0.0,0.0,0.0,24.0
21029,repsolypf,13.0,0.0,0.0,0.0,13.0
21030,republic,170.0,63.0,0.0,82.0,315.0
21031,republican,2978.0,1565.0,0.0,952.0,5495.0
21032,republicancontrolled,12.0,0.0,0.0,0.0,12.0
21033,republished,53.0,0.0,0.0,2.0,55.0
21034,repurchase,50.0,0.0,0.0,0.0,50.0
21035,repurchased,21.0,0.0,0.0,0.0,21.0
21036,reputable,22.0,0.0,0.0,10.0,32.0
21037,reputation,288.0,35.0,0.0,182.0,505.0
21038,req,36.0,0.0,0.0,0.0,36.0
21039,request,6140.0,81.0,62.0,266.0,6549.0
21040,requested,1863.0,41.0,23.0,71.0,1998.0
21041,requester,28.0,0.0,0.0,0.0,28.0
21042,requesting,429.0,0.0,0.0,22.0,451.0
21043,requestor,19.0,0.0,0.0,0.0,19.0
21044,requestoriginal,15.0,0.0,0.0,0.0,15.0
21045,require,2327.0,44.0,720.0,283.0,3374.0
21046,required,3592.0,65.0,1335.0,291.0,5283.0
21047,requirement,3277.0,14.0,379.0,161.0,3831.0
21048,requires,1305.0,37.0,861.0,125.0,2328.0
21049,requiring,577.0,10.0,166.0,93.0,846.0
21050,requisite,41.0,0.0,14.0,10.0,65.0
21051,requisition,23.0,0.0,0.0,0.0,23.0
21052,requried,8.0,0.0,0.0,0.0,8.0
21053,rer,28.0,0.0,0.0,0.0,28.0
21054,rerate,12.0,0.0,0.0,0.0,12.0
21055,rereading,11.0,0.0,0.0,2.0,13.0
21056,reregulate,29.0,0.0,0.0,0.0,29.0
21057,reregulating,15.0,0.0,0.0,0.0,15.0
21058,reregulation,82.0,0.0,0.0,0.0,82.0
21059,rerun,52.0,0.0,0.0,18.0,70.0
21060,res,55.0,0.0,164.0,1.0,220.0
21061,resale,76.0,0.0,0.0,9.0,85.0
21062,reschedule,403.0,0.0,0.0,1.0,404.0
21063,rescheduled,162.0,0.0,0.0,10.0,172.0
21064,rescheduling,49.0,0.0,28.0,2.0,79.0
21065,rescind,85.0,0.0,0.0,4.0,89.0
21066,rescinded,31.0,0.0,0.0,3.0,34.0
21067,rescinding,23.0,0.0,0.0,4.0,27.0
21068,rescondido,12.0,0.0,0.0,0.0,12.0
21069,rescue,701.0,24.0,0.0,69.0,794.0
21070,rescued,27.0,0.0,0.0,50.0,77.0
21071,rescuing,18.0,0.0,0.0,10.0,28.0
21072,resd,40.0,0.0,0.0,0.0,40.0
21073,research,3211.0,281.0,2005.0,594.0,6091.0
21074,researched,92.0,0.0,0.0,28.0,120.0
21075,researcher,142.0,0.0,190.0,193.0,525.0
21076,researching,89.0,0.0,0.0,19.0,108.0
21077,researchpolicy,16.0,0.0,0.0,0.0,16.0
21078,resell,110.0,0.0,0.0,5.0,115.0
21079,reseller,89.0,0.0,0.0,18.0,107.0
21080,reselling,43.0,0.0,0.0,2.0,45.0
21081,resemblance,16.0,0.0,18.0,15.0,49.0
21082,resemble,14.0,0.0,36.0,40.0,90.0
21083,resembles,18.0,0.0,69.0,36.0,123.0
21084,resend,89.0,0.0,0.0,0.0,89.0
21085,resending,30.0,0.0,0.0,0.0,30.0
21086,resent,20.0,0.0,19.0,15.0,54.0
21087,resentment,18.0,0.0,0.0,36.0,54.0
21088,reservation,1368.0,0.0,0.0,85.0,1453.0
21089,reservationboth,12.0,0.0,0.0,0.0,12.0
21090,reserve,1501.0,33.0,10.0,77.0,1621.0
21091,reserves,978.0,23.0,0.0,53.0,1054.0
21092,reserving,229.0,0.0,0.0,8.0,237.0
21093,reservoir,160.0,0.0,0.0,15.0,175.0
21094,reset,81.0,0.0,126.0,7.0,214.0
21095,resetting,12.0,0.0,14.0,2.0,28.0
21096,reshape,17.0,0.0,0.0,5.0,22.0
21097,reshaping,22.0,0.0,0.0,8.0,30.0
21098,resid,22.0,0.0,0.0,0.0,22.0
21099,reside,60.0,0.0,11.0,7.0,78.0
21100,residence,84.0,0.0,8.0,46.0,138.0
21101,residences,52.0,0.0,0.0,8.0,60.0
21102,residency,29.0,0.0,0.0,18.0,47.0
21103,resident,986.0,12.0,0.0,330.0,1328.0
21104,residential,976.0,0.0,0.0,54.0,1030.0
21105,residential_customer,572.0,0.0,0.0,0.0,572.0
21106,resides,38.0,0.0,16.0,10.0,64.0
21107,residual,131.0,0.0,325.0,10.0,466.0
21108,residue,12.0,0.0,16.0,16.0,44.0
21109,resign,176.0,35.0,0.0,61.0,272.0
21110,resignation,291.0,46.0,0.0,134.0,471.0
21111,resigned,369.0,24.0,0.0,125.0,518.0
21112,resigning,42.0,0.0,0.0,21.0,63.0
21113,resilient,12.0,0.0,0.0,16.0,28.0
21114,resist,87.0,17.0,15.0,54.0,173.0
21115,resistance,145.0,81.0,108.0,113.0,447.0
21116,resisted,92.0,0.0,0.0,27.0,119.0
21117,resisting,27.0,0.0,0.0,9.0,36.0
21118,resley,10.0,0.0,0.0,0.0,10.0
21119,resol,22.0,0.0,0.0,0.0,22.0
21120,resold,31.0,0.0,0.0,4.0,35.0
21121,resolution,1196.0,42.0,672.0,144.0,2054.0
21122,resolve,929.0,11.0,66.0,117.0,1123.0
21123,resolved,547.0,17.0,47.0,73.0,684.0
21124,resolves,26.0,0.0,10.0,4.0,40.0
21125,resolving,244.0,0.0,26.0,27.0,297.0
21126,resort,939.0,15.0,29.0,96.0,1079.0
21127,resorted,13.0,0.0,0.0,11.0,24.0
21128,resorting,14.0,0.0,13.0,2.0,29.0
21129,resource,1228.0,14.0,147.0,34.0,1423.0
21130,resources,3029.0,139.0,140.0,194.0,3502.0
21131,resourcing,35.0,0.0,0.0,0.0,35.0
21132,respect,1199.0,94.0,1230.0,306.0,2829.0
21133,respectable,26.0,0.0,0.0,15.0,41.0
21134,respected,85.0,21.0,0.0,115.0,221.0
21135,respectful,12.0,0.0,0.0,8.0,20.0
21136,respectfully,50.0,0.0,0.0,10.0,60.0
21137,respective,570.0,14.0,107.0,32.0,723.0
21138,respirator,14.0,0.0,0.0,0.0,14.0
21139,respiratory,10.0,0.0,0.0,22.0,32.0
21140,respite,11.0,0.0,0.0,5.0,16.0
21141,respond,2249.0,52.0,330.0,161.0,2792.0
21142,responded,493.0,59.0,38.0,174.0,764.0
21143,respondent,163.0,0.0,0.0,47.0,210.0
21144,responder,18.0,0.0,0.0,0.0,18.0
21145,responding,418.0,22.0,73.0,65.0,578.0
21146,responsabilite,23.0,0.0,0.0,0.0,23.0
21147,response,3213.0,155.0,2354.0,354.0,6076.0
21148,responsedoc,11.0,0.0,0.0,0.0,11.0
21149,responses,585.0,25.0,912.0,54.0,1576.0
21150,responsibilities,699.0,14.0,34.0,53.0,800.0
21151,responsibilitiesobligation,10.0,0.0,0.0,0.0,10.0
21152,responsibility,1182.0,106.0,56.0,189.0,1533.0
21153,responsible,2029.0,70.0,112.0,192.0,2403.0
21154,responsiblity,15.0,0.0,0.0,2.0,17.0
21155,responsibly,47.0,0.0,0.0,8.0,55.0
21156,responsive,191.0,10.0,28.0,23.0,252.0
21157,responsiveness,69.0,0.0,0.0,2.0,71.0
21158,responsy,10.0,0.0,0.0,0.0,10.0
21159,rest,1763.0,255.0,261.0,541.0,2820.0
21160,restart,144.0,0.0,62.0,4.0,210.0
21161,restarted,49.0,0.0,20.0,5.0,74.0
21162,restarting,49.0,0.0,11.0,1.0,61.0
21163,restartintegration,15.0,0.0,0.0,0.0,15.0
21164,restate,55.0,0.0,0.0,2.0,57.0
21165,restated,104.0,0.0,0.0,7.0,111.0
21166,restatement,84.0,0.0,0.0,1.0,85.0
21167,restates,29.0,0.0,0.0,0.0,29.0
21168,restating,21.0,0.0,0.0,0.0,21.0
21169,restaurant,455.0,13.0,0.0,274.0,742.0
21170,rested,20.0,0.0,0.0,21.0,41.0
21171,resting,22.0,0.0,69.0,13.0,104.0
21172,restitution,22.0,0.0,0.0,5.0,27.0
21173,reston,23.0,0.0,0.0,0.0,23.0
21174,restoration,48.0,0.0,60.0,27.0,135.0
21175,restore,341.0,34.0,13.0,96.0,484.0
21176,restored,88.0,0.0,24.0,46.0,158.0
21177,restoring,136.0,0.0,0.0,24.0,160.0
21178,restrain,26.0,0.0,0.0,8.0,34.0
21179,restrained,14.0,0.0,0.0,18.0,32.0
21180,restraining,25.0,0.0,0.0,6.0,31.0
21181,restraint,105.0,0.0,0.0,35.0,140.0
21182,restrict,163.0,10.0,150.0,28.0,351.0
21183,restricted,225.0,0.0,356.0,37.0,618.0
21184,restricting,89.0,0.0,50.0,11.0,150.0
21185,restriction,670.0,0.0,210.0,109.0,989.0
21186,restrictive,67.0,0.0,45.0,12.0,124.0
21187,restroom,17.0,0.0,0.0,11.0,28.0
21188,restructure,186.0,0.0,0.0,8.0,194.0
21189,restructured,120.0,0.0,0.0,3.0,123.0
21190,restructures,40.0,0.0,0.0,2.0,42.0
21191,restructuring,1063.0,0.0,0.0,44.0,1107.0
21192,restructuringtransmission,34.0,0.0,0.0,0.0,34.0
21193,resubmit,17.0,0.0,0.0,1.0,18.0
21194,resubmitted,14.0,0.0,0.0,0.0,14.0
21195,resubscribe,30.0,0.0,0.0,0.0,30.0
21196,result,5486.0,148.0,8372.0,891.0,14897.0
21197,resultant,11.0,0.0,46.0,1.0,58.0
21198,resulted,383.0,21.0,135.0,86.0,625.0
21199,resulting,483.0,11.0,1194.0,64.0,1752.0
21200,resume,972.0,11.0,0.0,82.0,1065.0
21201,resumed,83.0,0.0,0.0,23.0,106.0
21202,resumedoc,36.0,0.0,0.0,0.0,36.0
21203,resumes,244.0,0.0,0.0,22.0,266.0
21204,resuming,27.0,0.0,0.0,7.0,34.0
21205,resumption,14.0,0.0,0.0,11.0,25.0
21206,resurgence,21.0,0.0,0.0,8.0,29.0
21207,resurrect,19.0,0.0,0.0,8.0,27.0
21208,resurrection,12.0,0.0,0.0,10.0,22.0
21209,resynchronization,22.0,0.0,0.0,0.0,22.0
21210,retail,2881.0,0.0,0.0,181.0,3062.0
21211,retailer,484.0,0.0,0.0,236.0,720.0
21212,retailing,31.0,0.0,0.0,32.0,63.0
21213,retain,704.0,14.0,97.0,95.0,910.0
21214,retained,604.0,0.0,71.0,36.0,711.0
21215,retainer,63.0,0.0,0.0,3.0,66.0
21216,retaining,98.0,0.0,36.0,20.0,154.0
21217,retaliate,14.0,0.0,0.0,10.0,24.0
21218,retaliated,11.0,0.0,0.0,6.0,17.0
21219,retaliation,72.0,13.0,0.0,11.0,96.0
21220,retaliatory,27.0,0.0,0.0,3.0,30.0
21221,retard,10.0,0.0,0.0,2.0,12.0
21222,retarded,20.0,0.0,0.0,29.0,49.0
21223,retd,20.0,0.0,0.0,0.0,20.0
21224,retention,348.0,18.0,30.0,10.0,406.0
21225,rethink,42.0,0.0,0.0,16.0,58.0
21226,rethinking,27.0,0.0,0.0,7.0,34.0
21227,retire,110.0,20.0,0.0,121.0,251.0
21228,retired,257.0,65.0,0.0,246.0,568.0
21229,retiree,40.0,0.0,0.0,6.0,46.0
21230,retirees,52.0,0.0,0.0,16.0,68.0
21231,retirement,497.0,36.0,0.0,275.0,808.0
21232,retiring,50.0,28.0,0.0,64.0,142.0
21233,retooling,18.0,0.0,0.0,5.0,23.0
21234,retraining,11.0,0.0,82.0,3.0,96.0
21235,retransmission,142.0,0.0,0.0,3.0,145.0
21236,retreat,218.0,14.0,0.0,66.0,298.0
21237,retreated,23.0,0.0,0.0,17.0,40.0
21238,retrenchment,11.0,0.0,0.0,0.0,11.0
21239,retrieval,50.0,0.0,331.0,10.0,391.0
21240,retrieve,190.0,0.0,31.0,12.0,233.0
21241,retrieved,13.0,0.0,49.0,5.0,67.0
21242,retrieving,523.0,0.0,22.0,1.0,546.0
21243,retroactive,295.0,0.0,0.0,4.0,299.0
21244,retroactively,148.0,0.0,0.0,2.0,150.0
21245,retroactivity,31.0,0.0,0.0,0.0,31.0
21246,retrofit,52.0,0.0,0.0,0.0,52.0
21247,retrofitting,23.0,0.0,0.0,1.0,24.0
21248,retrograde,15.0,0.0,0.0,2.0,17.0
21249,retrospect,41.0,0.0,0.0,27.0,68.0
21250,return,3749.0,228.0,449.0,1212.0,5638.0
21251,returned,753.0,44.0,51.0,443.0,1291.0
21252,returner,24.0,0.0,0.0,14.0,38.0
21253,returning,458.0,19.0,8.0,176.0,661.0
21254,retype,16.0,0.0,0.0,0.0,16.0
21255,reunion,72.0,0.0,0.0,35.0,107.0
21256,reunited,10.0,0.0,0.0,31.0,41.0
21257,reuse,20.0,0.0,25.0,1.0,46.0
21258,rev,118.0,0.0,211.0,4.0,333.0
21259,revalidation,8.0,0.0,0.0,0.0,8.0
21260,revaluation,17.0,0.0,0.0,0.0,17.0
21261,revamp,28.0,0.0,0.0,6.0,34.0
21262,revamped,18.0,0.0,0.0,16.0,34.0
21263,revamping,20.0,0.0,0.0,12.0,32.0
21264,reveal,276.0,19.0,164.0,117.0,576.0
21265,revealed,302.0,26.0,94.0,107.0,529.0
21266,revealing,69.0,12.0,22.0,36.0,139.0
21267,reveiw,9.0,0.0,0.0,0.0,9.0
21268,revel,11.0,0.0,0.0,7.0,18.0
21269,revelation,129.0,17.0,0.0,49.0,195.0
21270,revenge,37.0,0.0,0.0,44.0,81.0
21271,revenue,2767.0,29.0,38.0,224.0,3058.0
21272,revenues,1278.0,16.0,0.0,123.0,1417.0
21273,revenuesharing,14.0,0.0,0.0,0.0,14.0
21274,reverberate,20.0,0.0,0.0,3.0,23.0
21275,revere,11.0,0.0,0.0,9.0,20.0
21276,reverend,11.0,0.0,0.0,2.0,13.0
21277,reversal,69.0,0.0,74.0,28.0,171.0
21278,reverse,229.0,134.0,101.0,66.0,530.0
21279,reversed,85.0,21.0,55.0,47.0,208.0
21280,reverses,22.0,0.0,13.0,2.0,37.0
21281,reversing,75.0,0.0,19.0,12.0,106.0
21282,reversion,21.0,0.0,0.0,2.0,23.0
21283,revert,79.0,0.0,0.0,4.0,83.0
21284,reves,16.0,0.0,0.0,0.0,16.0
21285,review,8246.0,97.0,388.0,0.0,8731.0
21286,reviewed,1015.0,0.0,45.0,53.0,1113.0
21287,reviewer,208.0,0.0,0.0,10.0,218.0
21288,reviewing,656.0,11.0,9.0,39.0,715.0
21289,reviewmodify,20.0,0.0,0.0,0.0,20.0
21290,revise,189.0,0.0,17.0,8.0,214.0
21291,reviseadd,28.0,0.0,0.0,0.0,28.0
21292,revised,1319.0,14.0,27.0,28.0,1388.0
21293,revises,12.0,0.0,0.0,0.0,12.0
21294,revising,56.0,0.0,0.0,11.0,67.0
21295,revision,538.0,0.0,12.0,26.0,576.0
21296,revisit,81.0,0.0,0.0,16.0,97.0
21297,revisited,35.0,0.0,11.0,0.0,46.0
21298,revitalize,11.0,0.0,0.0,16.0,27.0
21299,revitalizing,13.0,0.0,0.0,9.0,22.0
21300,revival,41.0,0.0,0.0,81.0,122.0
21301,revive,79.0,0.0,0.0,31.0,110.0
21302,revived,53.0,0.0,0.0,39.0,92.0
21303,revives,10.0,0.0,0.0,2.0,12.0
21304,reviving,21.0,0.0,0.0,8.0,29.0
21305,revocation,42.0,0.0,0.0,2.0,44.0
21306,revoke,61.0,0.0,0.0,4.0,65.0
21307,revoked,25.0,0.0,0.0,22.0,47.0
21308,revoking,10.0,0.0,0.0,3.0,13.0
21309,revolt,27.0,11.0,0.0,23.0,61.0
21310,revolution,124.0,22.0,10.0,146.0,302.0
21311,revolutionary,73.0,0.0,0.0,40.0,113.0
21312,revolutionize,30.0,0.0,0.0,11.0,41.0
21313,revolutionized,11.0,0.0,0.0,7.0,18.0
21314,revolve,14.0,0.0,0.0,6.0,20.0
21315,revolver,12.0,0.0,0.0,5.0,17.0
21316,revolves,13.0,0.0,0.0,11.0,24.0
21317,revolving,34.0,0.0,0.0,8.0,42.0
21318,reward,607.0,18.0,700.0,70.0,1395.0
21319,rewarded,73.0,0.0,10.0,26.0,109.0
21320,rewarding,65.0,0.0,0.0,22.0,87.0
21321,rework,41.0,0.0,0.0,3.0,44.0
21322,reworked,14.0,0.0,0.0,10.0,24.0
21323,reworking,15.0,0.0,0.0,2.0,17.0
21324,rewritable,10.0,0.0,0.0,0.0,10.0
21325,rewrite,72.0,0.0,63.0,14.0,149.0
21326,rewrites,11.0,0.0,0.0,7.0,18.0
21327,rewriting,24.0,0.0,20.0,6.0,50.0
21328,rewritten,17.0,0.0,61.0,9.0,87.0
21329,rewrote,10.0,0.0,0.0,3.0,13.0
21330,rex,123.0,0.0,0.0,1.0,124.0
21331,rexam,11.0,0.0,0.0,0.0,11.0
21332,rey,100.0,0.0,0.0,0.0,100.0
21333,reyd,72.0,0.0,0.0,0.0,72.0
21334,reyes,28.0,0.0,0.0,0.0,28.0
21335,reyna,127.0,0.0,0.0,0.0,127.0
21336,reynold,49.0,0.0,0.0,0.0,49.0
21337,rez,21.0,0.0,0.0,0.0,21.0
21338,rfair,11.0,0.0,0.0,0.0,11.0
21339,rfb,42.0,0.0,0.0,0.0,42.0
21340,rfid,11.0,0.0,0.0,0.0,11.0
21341,rfp,237.0,0.0,0.0,0.0,237.0
21342,rfq,20.0,0.0,0.0,0.0,20.0
21343,rfresno,15.0,0.0,0.0,0.0,15.0
21344,rga,29.0,0.0,0.0,0.0,29.0
21345,rhenn,10.0,0.0,0.0,0.0,10.0
21346,rhetoric,257.0,54.0,0.0,56.0,367.0
21347,rhetorical,15.0,0.0,0.0,17.0,32.0
21348,rhett,9.0,0.0,0.0,0.0,9.0
21349,rho,33.0,0.0,25.0,0.0,58.0
21350,rhode,58.0,10.0,0.0,0.0,68.0
21351,rhodes,74.0,0.0,11.0,0.0,85.0
21352,rhonda,73.0,0.0,0.0,0.0,73.0
21353,rhone,38.0,0.0,0.0,0.0,38.0
21354,rhythm,33.0,0.0,127.0,83.0,243.0
21355,rib,183.0,0.0,0.0,35.0,218.0
21356,ribbing,14.0,0.0,0.0,2.0,16.0
21357,ribbon,42.0,0.0,0.0,12.0,54.0
21358,ribfest,15.0,0.0,0.0,0.0,15.0
21359,ric,16.0,0.0,16.0,0.0,32.0
21360,rica,111.0,0.0,0.0,0.0,111.0
21361,ricafrente,10.0,0.0,0.0,0.0,10.0
21362,rican,33.0,0.0,0.0,7.0,40.0
21363,ricardo,73.0,0.0,0.0,0.0,73.0
21364,rice,432.0,135.0,10.0,97.0,674.0
21365,rices,12.0,26.0,0.0,0.0,38.0
21366,rich,852.0,58.0,107.0,285.0,1302.0
21367,richard,2186.0,283.0,219.0,22.0,2710.0
21368,richardson,322.0,31.0,22.0,0.0,375.0
21369,richer,39.0,0.0,38.0,31.0,108.0
21370,riches,14.0,0.0,0.0,21.0,35.0
21371,richest,11.0,0.0,0.0,41.0,52.0
21372,richey,35.0,0.0,0.0,0.0,35.0
21373,richfield,16.0,0.0,0.0,0.0,16.0
21374,richie,19.0,0.0,0.0,0.0,19.0
21375,richland,13.0,0.0,0.0,0.0,13.0
21376,richly,13.0,0.0,11.0,15.0,39.0
